MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue_100k,BedroomRatio,RoomsPerPerson,Income_x_Coastal,IncomeBand,AgeGroup,CoastalCategory,CaliforniaRegion
1.625,20.0,4.4226190476190474,1.0178571428571428,395.0,2.3511904761904763,39.79,-121.59,0.883,0.23014804845222073,1.881012658227848,12.333750000000006,Lower income,Established,Coastal / West,Bay Area / Northern Coast
1.4048,16.0,5.071823204419889,1.049723756906077,1063.0,1.9576427255985267,39.78,-121.59,0.865,0.20697167755991283,2.590780809031044,10.662432000000004,Lower income,Established,Coastal / West,Bay Area / Northern Coast
2.1838,18.0,4.565217391304348,0.9903381642512076,385.0,1.859903381642512,39.78,-121.59,0.58,0.2169312169312169,2.4545454545454546,16.57504200000001,Lower income,Established,Coastal / West,Bay Area / Northern Coast
1.875,26.0,5.077702702702703,1.1587837837837838,699.0,2.3614864864864864,39.77,-121.6,0.84,0.22821024617431804,2.1502145922746783,14.24999999999999,Lower income,Established,Coastal / West,Bay Area / Northern Coast
2.963,25.0,5.32013201320132,1.033003300330033,837.0,2.762376237623762,39.77,-121.61,0.895,0.19416873449131514,1.925925925925926,22.54843,Middle income,Established,Coastal / West,Bay Area / Northern Coast
2.6823,28.0,5.427184466019417,1.058252427184466,770.0,2.4919093851132685,39.78,-121.63,0.934,0.19499105545617174,2.177922077922078,20.465948999999988,Middle income,Established,Coastal / West,Bay Area / Northern Coast
2.1912,23.0,5.197368421052632,0.9013157894736842,365.0,2.401315789473684,39.8,-121.57,1.152,0.17341772151898732,2.164383561643836,16.587383999999982,Lower income,Established,Coastal / West,Bay Area / Northern Coast
2.0458,18.0,5.047727272727273,1.0431818181818182,952.0,2.1636363636363636,39.78,-121.57,1.057,0.20666366501575867,2.332983193277311,15.486705999999986,Lower income,Established,Coastal / West,Bay Area / Northern Coast
2.3068,24.0,5.622710622710622,1.010989010989011,664.0,2.432234432234432,39.77,-121.59,0.973,0.17980456026058633,2.3117469879518073,17.508612000000007,Lower income,Established,Coastal / West,Bay Area / Northern Coast
2.7863,19.0,5.668817204301075,1.124731182795699,1184.0,2.546236559139785,39.79,-121.58,1.086,0.19840667678300455,2.2263513513513513,21.120153999999996,Middle income,Established,Coastal / West,Bay Area / Northern Coast
2.0882,20.0,5.9655172413793105,1.1077586206896552,557.0,2.4008620689655173,39.76,-121.57,1.049,0.1856936416184971,2.4847396768402152,15.807673999999986,Lower income,Established,Coastal / West,Bay Area / Northern Coast
3.1061,19.0,5.490066225165563,1.0706401766004414,1110.0,2.450331125827814,39.76,-121.58,1.102,0.1950140731805388,2.240540540540541,23.544237999999996,Middle income,Established,Coastal / West,Bay Area / Northern Coast
1.7875,18.0,5.270440251572327,1.0440251572327044,733.0,2.3050314465408803,39.76,-121.58,1.038,0.19809069212410502,2.286493860845839,13.549249999999997,Lower income,Established,Coastal / West,Bay Area / Northern Coast
2.2,20.0,4.303317535545023,0.976303317535545,481.0,2.279620853080569,39.75,-121.59,0.808,0.22687224669603526,1.8877338877338874,16.698000000000008,Lower income,Established,Coastal / West,Bay Area / Northern Coast
2.3403,23.0,4.973626373626374,1.0923076923076922,1138.0,2.501098901098901,39.77,-121.6,0.873,0.2196199734865223,1.9885764499121266,17.786279999999987,Lower income,Established,Coastal / West,Bay Area / Northern Coast
1.8245,22.0,4.401079136690647,1.0,1157.0,2.0809352517985613,39.76,-121.6,0.855,0.22721700040866366,2.1149524632670698,13.86619999999999,Lower income,Established,Coastal / West,Bay Area / Northern Coast
2.5428,31.0,5.693208430913349,1.199063231850117,1026.0,2.4028103044496487,39.76,-121.61,0.85,0.21061291649526945,2.3693957115009745,19.350708,Lower income,Older,Coastal / West,Bay Area / Northern Coast
1.8125,23.0,4.899721448467966,1.0194986072423398,788.0,2.1949860724233985,39.77,-121.62,0.935,0.20807276861853324,2.2322335025380706,13.811250000000008,Lower income,Established,Coastal / West,Bay Area / Northern Coast
3.0,31.0,5.2772277227722775,1.0495049504950495,794.0,2.6204620462046204,39.76,-121.65,0.967,0.19887429643527205,2.013853904282116,22.950000000000017,Middle income,Older,Coastal / West,Bay Area / Northern Coast
2.8182,22.0,5.302040816326531,0.9836734693877552,1151.0,2.3489795918367347,39.76,-121.63,1.097,0.1855273287143957,2.257167680278019,21.502865999999987,Middle income,Established,Coastal / West,Bay Area / Northern Coast
1.7788,14.0,3.899810964083176,1.056710775047259,934.0,1.7655954631379962,39.76,-121.62,0.858,0.27096461463887545,2.208779443254818,13.554456000000007,Lower income,Newer,Coastal / West,Bay Area / Northern Coast
1.0625,20.0,4.546511627906977,1.0116279069767442,523.0,2.0271317829457365,39.75,-121.62,0.928,0.22250639386189258,2.24282982791587,8.096250000000005,Lower income,Established,Coastal / West,Bay Area / Northern Coast
1.8616,37.0,5.042801556420233,1.1517509727626458,569.0,2.214007782101167,39.75,-121.63,0.705,0.22839506172839505,2.27768014059754,14.204007999999991,Lower income,Older,Coastal / West,Bay Area / Northern Coast
2.3711,20.0,5.397014925373134,0.9970149253731344,763.0,2.2776119402985073,39.74,-121.64,1.218,0.1847345132743363,2.3695937090432504,18.115204000000002,Lower income,Established,Coastal / West,Bay Area / Northern Coast
3.066,17.0,5.346303501945525,1.0817120622568093,1174.0,2.284046692607004,39.71,-121.71,1.026,0.20232896652110627,2.3407155025553656,23.63885999999998,Middle income,Established,Coastal / West,Bay Area / Northern Coast
2.9625,17.0,5.712887438825448,1.068515497553018,1763.0,2.8760195758564437,39.66,-121.66,1.012,0.18703597944031983,1.986386840612592,22.69274999999999,Middle income,Established,Coastal / West,Bay Area / Northern Coast
3.13,8.0,5.5390625,1.01953125,1163.0,2.271484375,39.69,-121.56,1.683,0.18406205923836388,2.4385210662080827,23.662800000000008,Middle income,Newer,Coastal / West,Bay Area / Northern Coast
2.4623,17.0,5.680701754385965,1.024561403508772,705.0,2.473684210526316,39.74,-121.57,1.261,0.18035824583075974,2.2964539007092197,18.639610999999984,Lower income,Established,Coastal / West,Bay Area / Northern Coast
2.3798,17.0,4.784883720930233,0.9593023255813954,750.0,2.1802325581395348,39.74,-121.59,0.838,0.20048602673147023,2.194666666666667,18.062682000000006,Lower income,Established,Coastal / West,Bay Area / Northern Coast
1.9766,19.0,5.787575150300601,1.18436873747495,984.0,1.971943887775551,39.75,-121.6,0.926,0.20463988919667594,2.9349593495934956,15.022159999999989,Lower income,Established,Coastal / West,Bay Area / Northern Coast
2.3958,15.0,5.081818181818182,1.0454545454545454,844.0,2.5575757575757576,39.68,-121.6,1.112,0.20572450805008943,1.9869668246445498,18.208079999999985,Lower income,Newer,Coastal / West,Bay Area / Northern Coast
1.6948,15.0,5.676646706586826,1.221556886227545,893.0,2.6736526946107784,39.83,-121.5,0.875,0.21518987341772153,2.1231802911534157,12.711,Lower income,Newer,Coastal / West,Bay Area / Northern Coast
2.3895,17.0,5.173202614379085,1.0816993464052287,730.0,2.3856209150326797,39.72,-121.41,0.875,0.2090966519267214,2.168493150684932,17.70619499999999,Lower income,Established,Coastal / West,Bay Area / Northern Coast
2.8871,22.0,7.232736572890025,1.5601023017902813,986.0,2.5217391304347827,39.61,-121.39,0.947,0.2157001414427157,2.86815415821501,21.335669000000003,Middle income,Established,Coastal / West,Bay Area / Northern Coast
2.3684,35.0,6.196078431372549,1.4509803921568627,221.0,2.1666666666666665,39.65,-121.24,0.625,0.2341772151898734,2.859728506787331,17.147215999999986,Lower income,Older,Coastal / West,Bay Area / Northern Coast
1.4896,17.0,7.028436018957346,1.3459715639810426,481.0,2.279620853080569,39.55,-121.19,0.833,0.19150370869858394,3.083160083160083,10.710223999999997,Lower income,Established,Coastal / West,Bay Area / Northern Coast
2.3917,15.0,5.010060362173038,1.060362173038229,1229.0,2.4728370221327967,39.52,-121.36,0.857,0.21164658634538147,2.026037428803906,17.602912,Lower income,Newer,Coastal / West,Bay Area / Northern Coast
1.7708,9.0,4.152284263959391,1.0,358.0,1.8172588832487309,39.52,-121.56,0.795,0.24083129584352078,2.2849162011173187,13.387248000000003,Lower income,Newer,Coastal / West,Bay Area / Northern Coast
1.7308,26.0,4.9294710327455915,1.080604534005038,945.0,2.380352644836272,39.52,-121.56,0.536,0.2192130812468064,2.070899470899471,13.084848000000003,Lower income,Established,Coastal / West,Bay Area / Northern Coast
1.5771,12.0,4.175903614457831,1.0144578313253012,1861.0,4.48433734939759,39.53,-121.56,0.652,0.24293133294864397,0.9312197743148846,11.922876000000004,Lower income,Newer,Coastal / West,Bay Area / Northern Coast
2.1467,15.0,4.321951219512195,0.9951219512195122,576.0,2.809756097560975,39.6,-121.54,0.841,0.23024830699774265,1.5381944444444449,16.186118000000015,Lower income,Newer,Coastal / West,Bay Area / Northern Coast
2.9562,14.0,6.038084874863983,1.088139281828074,1822.0,1.9825897714907508,39.54,-121.46,1.423,0.18021265092809516,3.0455543358946215,22.053251999999983,Middle income,Newer,Coastal / West,Bay Area / Northern Coast
3.9028,25.0,5.470967741935484,0.9870967741935484,436.0,2.8129032258064517,39.52,-121.49,0.938,0.1804245283018868,1.9449541284403669,29.23197199999998,Upper-middle income,Established,Coastal / West,Bay Area / Northern Coast
3.0446,26.0,5.657534246575342,1.1130136986301369,790.0,2.7054794520547945,39.5,-121.44,0.908,0.19673123486682806,2.091139240506329,22.651823999999994,Middle income,Established,Coastal / West,Bay Area / Northern Coast
3.2174,17.0,6.756521739130434,1.0521739130434782,553.0,2.4043478260869566,39.49,-121.47,0.918,0.15572715572715573,2.810126582278481,24.033977999999998,Middle income,Established,Coastal / West,Bay Area / Northern Coast
2.6921,19.0,6.128500823723229,1.0477759472817134,1304.0,2.1482701812191105,39.51,-121.47,0.975,0.1709677419354839,2.852760736196319,20.109986999999997,Middle income,Established,Coastal / West,Bay Area / Northern Coast
4.5156,35.0,6.122033898305085,0.9932203389830508,683.0,2.3152542372881357,39.53,-121.53,0.912,0.16223698781838317,2.644216691068814,34.00246800000001,Upper-middle income,Older,Coastal / West,Bay Area / Northern Coast
2.4821,30.0,6.477987421383648,1.0125786163522013,448.0,2.8176100628930816,39.52,-121.53,0.738,0.1563106796116505,2.299107142857143,18.690213000000004,Lower income,Established,Coastal / West,Bay Area / Northern Coast
2.9688,24.0,5.526881720430108,0.9946236559139784,471.0,2.532258064516129,39.52,-121.53,0.864,0.1799610894941634,2.182590233545648,22.355064000000002,Middle income,Established,Coastal / West,Bay Area / Northern Coast
2.502,33.0,4.686274509803922,0.9895424836601308,1887.0,2.466666666666667,39.51,-121.54,0.621,0.2111576011157601,1.8998410174880762,18.865080000000013,Lower income,Older,Coastal / West,Bay Area / Northern Coast
2.334,30.0,5.3652173913043475,1.0608695652173914,1688.0,2.9356521739130437,39.51,-121.52,0.722,0.19773095623987036,1.8276066350710898,17.55167999999999,Lower income,Established,Coastal / West,Bay Area / Northern Coast
2.0357,39.0,5.003225806451613,1.1387096774193548,684.0,2.206451612903226,39.51,-121.55,0.576,0.22759509993552549,2.2675438596491224,15.369534999999994,Lower income,Older,Coastal / West,Bay Area / Northern Coast
0.8024,48.0,5.136645962732919,1.2298136645962734,396.0,2.459627329192547,39.51,-121.55,0.583,0.23941958887545348,2.0883838383838382,6.058119999999998,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
1.1607,50.0,4.038461538461538,1.1076923076923078,485.0,1.8653846153846152,39.51,-121.55,0.517,0.2742857142857143,2.1649484536082477,8.763284999999998,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
1.3654,47.0,5.6,1.2894736842105263,603.0,3.1736842105263157,39.51,-121.56,0.579,0.23026315789473686,1.7645107794361525,10.322424000000003,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
1.6352,46.0,5.432276657060519,1.1095100864553311,871.0,2.510086455331412,39.51,-121.56,0.531,0.20424403183023868,2.164179104477612,12.362112000000003,Lower income,Historic,Coastal / West,Bay Area / Northern Coast
1.5714,31.0,4.639908256880734,1.0756880733944951,1073.0,2.4610091743119265,39.5,-121.57,0.561,0.23183391003460202,1.8853681267474371,11.89549799999999,Lower income,Older,Coastal / West,Bay Area / Northern Coast
1.9956,25.0,5.029227557411273,1.022964509394572,1384.0,2.8893528183716075,39.52,-121.58,0.58,0.20340390203403905,1.740606936416185,15.126647999999998,Lower income,Established,Coastal / West,Bay Area / Northern Coast
1.6389,24.0,4.8441558441558445,0.9662337662337662,1087.0,2.8233766233766233,39.51,-121.58,0.567,0.19946380697050936,1.7157313707451705,12.422861999999997,Lower income,Established,Coastal / West,Bay Area / Northern Coast
2.1658,29.0,5.777448071216617,1.1364985163204748,925.0,2.744807121661721,39.5,-121.58,0.576,0.19671289162814587,2.104864864864865,16.416763999999997,Lower income,Established,Coastal / West,Bay Area / Northern Coast
1.6346,18.0,5.467532467532467,1.0805194805194804,974.0,2.52987012987013,39.5,-121.62,0.633,0.197624703087886,2.1611909650924024,12.455652000000008,Lower income,Established,Coastal / West,Bay Area / Northern Coast
1.8661,24.0,4.984520123839009,1.0030959752321982,909.0,2.8142414860681115,39.52,-121.61,0.598,0.20124223602484473,1.771177117711771,14.201020999999999,Lower income,Established,Coastal / West,Bay Area / Northern Coast
1.4833,23.0,4.799307958477509,1.1245674740484428,640.0,2.2145328719723185,39.53,-121.65,0.652,0.2343186733958183,2.1671875,11.34724500000001,Lower income,Established,Coastal / West,Bay Area / Northern Coast
0.8252,15.0,5.05,1.35,145.0,3.625,39.48,-121.57,0.425,0.26732673267326734,1.393103448275862,6.246763999999994,Lower income,Newer,Coastal / West,Bay Area / Northern Coast
1.0585,26.0,4.3622795115332424,1.1221166892808685,2041.0,2.7693351424694708,39.5,-121.55,0.451,0.25723172628304825,1.5752082312591866,7.991674999999997,Lower income,Established,Coastal / West,Bay Area / Northern Coast
1.3289,38.0,5.2290909090909095,1.1272727272727272,779.0,2.8327272727272725,39.5,-121.54,0.394,0.21557719054242,1.8459563543003854,10.019906000000008,Lower income,Older,Coastal / West,Bay Area / Northern Coast
1.5313,19.0,5.609489051094891,1.2007299270072993,617.0,2.2518248175182483,39.49,-121.53,0.503,0.21405335068314899,2.4910858995137763,11.530689000000002,Lower income,Established,Coastal / West,Bay Area / Northern Coast
1.8047,29.0,4.693679092382496,0.965964343598055,1809.0,2.9319286871961103,39.48,-121.54,0.538,0.2058011049723757,1.6008844665561082,13.60743800000001,Lower income,Established,Coastal / West,Bay Area / Northern Coast
2.4952,14.0,5.708609271523179,1.043046357615894,939.0,3.109271523178808,39.47,-121.54,0.539,0.1827146171693735,1.835995740149095,18.813808000000016,Lower income,Newer,Coastal / West,Bay Area / Northern Coast
2.2045,41.0,5.122222222222222,1.1888888888888889,284.0,3.155555555555555,39.48,-121.55,0.418,0.23210412147505424,1.6232394366197185,16.643974999999994,Lower income,Older,Coastal / West,Bay Area / Northern Coast
2.9965,20.0,5.839160839160839,1.0909090909090908,1174.0,2.7365967365967365,39.49,-121.49,0.889,0.18682634730538922,2.1337308347529813,22.443784999999988,Middle income,Established,Coastal / West,Bay Area / Northern Coast
3.2833,33.0,6.329004329004329,1.0432900432900434,569.0,2.463203463203463,39.5,-121.52,0.826,0.16484268125854995,2.5694200351493848,24.69041599999999,Middle income,Older,Coastal / West,Bay Area / Northern Coast
2.6563,30.0,5.223175965665236,1.0214592274678111,677.0,2.9055793991416308,39.49,-121.52,0.636,0.19556285949055052,1.7976366322008863,19.97537599999999,Middle income,Established,Coastal / West,Bay Area / Northern Coast
2.0455,21.0,5.615384615384615,1.0555555555555556,1364.0,2.9145299145299144,39.48,-121.52,0.594,0.18797564687975649,1.9266862170087975,15.382159999999992,Lower income,Established,Coastal / West,Bay Area / Northern Coast
1.3611,18.0,4.79578947368421,1.1010526315789473,1185.0,2.4947368421052634,39.45,-121.55,0.606,0.2295873573309921,1.922362869198312,10.276304999999995,Lower income,Established,Coastal / West,Bay Area / Northern Coast
2.6071,26.0,5.606694560669456,1.0669456066945606,662.0,2.7698744769874475,39.44,-121.53,0.571,0.19029850746268656,2.0241691842900305,19.631463000000004,Middle income,Established,Coastal / West,Bay Area / Northern Coast
1.7727,31.0,4.961937716262976,0.9792387543252596,811.0,2.8062283737024223,39.44,-121.55,0.49,0.197350069735007,1.7681874229346486,13.383884999999994,Lower income,Older,Coastal / West,Bay Area / Northern Coast
2.3566,15.0,5.665775401069519,1.0401069518716577,1079.0,2.885026737967914,39.43,-121.52,0.804,0.18357715903728172,1.9638554216867472,17.72163199999999,Lower income,Newer,Coastal / West,Bay Area / Northern Coast
2.425,17.0,5.48575712143928,1.1019490254872564,1970.0,2.9535232383808094,39.4,-121.46,0.962,0.20087455588958733,1.8573604060913707,18.090499999999984,Lower income,Established,Coastal / West,Bay Area / Northern Coast
3.0208,52.0,5.108108108108108,0.918918918918919,121.0,3.27027027027027,39.39,-121.39,0.6,0.1798941798941799,1.56198347107438,22.323712,Middle income,Historic,Coastal / West,Bay Area / Northern Coast
